"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-05","8.05","0.00","0.0","0.0","56","69","49","  200","  210",,"21.0","25.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-06","11.41","0.63","0.0","0.0","56","64","41","  340","  330",,"21.9","30.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-07","12.53","0.16","0.0","0.0","41","45","33","  360","  340",,"19.9","23.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-08","8.95","0.82","0.6","0.0","32","34","29","   30","   20",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-09","3.80","0.69","0.0","0.0","34","38","32","  220","  220",,"8.9","12.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-10","4.70","0.35","0.9","0.0","36","40","31","  310","  310",,"17.0","23.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-11","3.13","0.00","0.0","0.0","34","43","25","  180","  180",,"10.1","14.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-12","9.40","0.00","0.0","0.0","32","35","27","  340","  340",,"21.9","29.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-13","5.59","0.00","0.0","0.0","34","45","25","  260","  260",,"12.1","16.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-14","7.38","0.46","0.0","0.0","38","42","34","  320","  320",,"17.0","21.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-15","9.62","0.00","0.0","0.0","41","51","33","  320","  340",,"25.1","36.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-16","6.93","0.00","0.0","0.0","37","39","33","  350","  350",,"14.1","18.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-17","4.25","0.02","0.0","0.0","37","40","35","   30","  100",,"8.9","12.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-18","6.71","0.00","0.0","0.0","38","44","32","  300","  310",,"21.9","30.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-19","7.38","0.00","0.0","0.0","41","61","30","  210","  220",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-20","8.95","0.00","0.0","0.0","51","60","44","  210","  200",,"15.0","18.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-21","12.97","0.00","0.0","0.0","59","72","51","  210","  210",,"25.9","32.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-22","13.87","0.24","0.0","0.0","66","72","57","  200","  190",,"25.9","36.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-23","12.08","0.85","0.0","0.0","59","64","41","  350","  350",,"25.1","31.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-24","15.21","0.00","0.0","0.0","40","43","26","  330","  330",,"31.1","38.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-25","6.93","0.00","0.0","0.0","28","33","22","  340","  350",,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-26","5.37","0.00","0.0","0.0","34","45","27","  210","  180",,"13.0","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-27","5.37","0.00","0.0","0.0","38","50","30","  190","  190",,"12.1","14.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-28","7.16","0.00","0.0","0.0","41","57","30","  180","  170",,"15.0","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-29","6.49","1.31","0.0","0.0","47","51","42","   80","   80",,"16.1","19.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-30","8.72","0.00","0.0","0.0","44","48","35","  340","  330",,"21.0","23.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2013-12-31","11.18","0.00","0.0","0.0","38","49","31","  290","  290",,"23.9","32.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-01","4.70","0.00","0.0","0.0","37","48","30","  180","  170",,"13.0","15.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-02","6.71","0.34","1.9","0.0","38","39","33","  340","  330",,"15.0","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-03","16.78","0.00","0.0","2.0","26","33","18","  330","  330",,"33.1","46.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-04","6.71","0.00","0.0","1.2","24","34","17","  170","  210",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-05","4.25","0.11","0.0","1.2","36","42","31","  190","  190",,"14.1","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-06","14.54","0.13","0.0","0.0","41","49","11","  320","  300",,"35.1","44.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-07","11.18","0.00","0.0","0.0","14","21","6","  310","  290",,"23.9","33.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-08","4.70","0.00","0.0","0.0","20","31","13","  350","  250",,"12.1","13.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-09","4.25","0.00","0.0","0.0","33","41","29","   50","   50",,"10.1","13.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-10","3.13","0.57","0.0","0.0","34","39","28","   10","   10",,"8.9","8.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-11","6.04","0.87","0.0","0.0","42","58","37","  270","  260",,"23.9","35.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-12","9.40","0.00","0.0","0.0","50","54","36","  320","  300",,"21.9","31.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-13","7.16","0.00","0.0","0.0","43","61","32","  200","  210",,"19.9","25.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-14","7.61","0.35","0.0","0.0","50","54","41","  200","  230",,"19.9","25.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-15","8.28","0.00","0.0","0.0","43","50","39","  340","  340",,"23.0","28.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-16","8.28","0.00","0.0","0.0","39","42","34","  340","  340",,"18.1","23.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-17","6.26","0.00","0.0","0.0","38","49","31","  200","  190",,"14.1","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-18","12.97","0.00","0.0","0.0","35","40","25","  320","  330",,"25.9","35.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-19","9.17","0.00","0.0","0.0","33","51","25","  250","  250",,"21.9","28.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-20","8.50","0.00","0.0","0.0","46","59","38","  340","  340",,"21.0","25.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-21","14.99","0.18","3.8","0.0","36","41","17","  350","  350",,"29.1","35.1",,,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-22","15.21","0.00","0.0","3.9","15","19","9","  350","  350",,"30.0","36.0",,,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-23","8.95","0.00","0.0","3.1","19","28","12","  300","  300",,"21.9","31.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-24","11.18","0.00","0.0","3.1","17","24","11","  320","  190",,"21.0","25.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-25","17.00","0.00","0.0","2.0","26","35","22","  200","  210",,"25.1","33.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-26","5.82","0.00","0.0","1.2","29","35","19","  340","  300",,"21.9","28.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-27","14.99","0.00","0.0","0.0","38","54","23","  330","  340",,"32.0","40.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-28","10.74","0.00","0.5","0.0","20","23","13","  330","  330",,"25.1","32.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-29","9.40","0.03","0.4","1.2","18","26","13","  310","  310",,"19.9","25.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-30","6.04","0.00","0.0","0.0","24","34","16","  180","  210",,"10.1","14.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-01-31","3.80","0.00","0.0","0.0","33","51","25","  180","  190",,"12.1","13.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-01","3.13","0.00","0.0","0.0","39","53","28","  170","  170",,"15.0","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-02","3.58","0.00","0.0","0.0","46","64","34","   20","   20",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-03","13.20","1.48","0.0","0.0","43","50","34","  340","  340",,"19.9","23.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-04","6.26","0.05","0.0","0.0","35","39","30","   50","   40",,"12.1","14.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-05","10.29","0.33","0.0","0.0","35","44","33","  310","  300",,"30.0","46.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-06","10.96","0.00","0.0","0.0","35","38","30","  340","  340",,"25.1","32.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-07","6.71","0.00","0.0","0.0","36","44","29","   10","  180",,"13.0","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-08","4.25","0.00","0.0","0.0","33","37","29","   10","  360",,"13.0","15.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-09","4.47","0.00","0.1","0.0","32","36","29","  170","  180",,"14.1","17.0",,,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-10","11.86","0.00","0.0","0.0","32","35","25","  360","  360",,"23.0","28.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-11","8.28","0.00","0.0","0.0","27","35","22","   10","   10",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-12","9.84","0.09","1.1","0.0","25","31","19","   20","   20",,"18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-13","17.00","1.61","5.9","5.9","33","39","27","   20","   30",,"25.9","36.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-14","7.38","0.00","0.0","3.9","41","52","33","  290","  290",,"25.9","40.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-15","13.42","0.07","0.0","3.1","38","40","31","  320","  310",,"30.0","40.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-16","7.61","0.00","0.0","2.0","32","38","27","  310","  310",,"18.1","25.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-17","7.16","0.00","0.0","1.2","31","38","25","  330","  330",,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-18","8.05","0.06","0.3","1.2","38","58","30","  210","  220",,"19.9","23.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-19","8.72","0.12","0.0","0.0","45","63","35","  300","  310",,"23.0","32.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-20","3.80","0.00","0.0","0.0","49","56","37","  170","  170",,"17.0","21.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-21","4.92","0.03","0.0","0.0","51","69","40","  330","  330",,"32.0","42.9",,,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-22","8.72","0.00","0.0","0.0","47","64","34","  230","  240",,"19.9","25.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-23","8.50","0.00","0.0","0.0","52","64","46","  360","  350",,"23.0","29.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-24","13.42","0.00","0.0","0.0","45","48","34","  320","  310",,"25.9","35.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-25","5.14","0.11","2.8","0.0","35","39","30","  340","  350",,"13.0","16.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-26","8.72","0.07","1.0","0.0","33","38","27","  340","  340",,"23.0","28.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-27","16.11","0.00","0.0","0.0","32","43","21","  340","  340",,"33.1","40.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-02-28","7.61","0.00","0.0","0.0","23","30","14","  360","  360",,"28.0","32.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-01","4.25","0.00","0.0","0.0","31","46","23","  220","  220",,"14.1","18.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-02","6.26","0.23","0.0","0.0","42","53","36","   20","   20",,"18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-03","14.99","0.55","3.8","1.2","29","38","17","   10","   10",,"28.0","32.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-04","4.70","0.00","0.0","3.9","22","33","14","   20","   20",,"15.0","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-05","6.49","0.00","0.0","2.0","33","46","24","   30","   20",,"19.9","25.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-06","11.63","0.00","0.0","0.0","33","36","26","   30","   40",,"21.0","23.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-07","12.75","0.00","0.0","0.0","36","46","31","   10","   30",,"19.9","23.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-08","6.04","0.00","0.0","0.0","45","67","32","  170","  250",,"14.1","18.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-09","9.40","0.00","0.0","0.0","49","52","42","  340","  340",,"25.9","30.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-10","8.95","0.00","0.0","0.0","47","61","39","  210","  210",,"23.0","29.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-11","3.80","0.00","0.0","0.0","54","72","44","  190","  180",,"12.1","13.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-12","13.42","0.04","0.0","0.0","56","69","33","  290","  320",,"38.9","52.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-13","18.34","0.00","0.0","0.0","33","36","23","  320","  320",,"33.1","44.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-14","12.30","0.00","0.0","0.0","40","60","28","  200","  190",,"23.0","30.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-15","10.74","0.00","0.0","0.0","58","70","47","  310","  310",,"23.0","29.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-16","10.51","0.32","3.3","0.0","47","48","31","   40","   60",,"21.0","25.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-17","12.08","0.35","3.9","7.1","30","32","27","   40","   40",,"21.0","25.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-18","9.84","0.00","0.0","5.9","35","43","31","   60","   70",,"18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-19","5.59","0.37","0.0","0.0","40","44","35","   60",,,"16.1",,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-20","10.51","0.00","0.0","0.0","49","61","43","  280","  280",,"25.1","35.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-21","6.04","0.00","0.0","0.0","50","57","44","   30","  200",,"15.0","25.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-22","8.95","0.00","0.0","0.0","54","73","44","  360","   10",,"18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-23","12.97","0.00","0.0","0.0","48","52","34","  320","  310",,"23.9","30.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-24","9.40","0.00","0.0","0.0","35","43","26","  350","  320",,"21.0","25.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-25","7.16","0.29","1.7","0.0","35","36","31","   10","  340",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-26","16.11","0.00","0.0","0.0","34","39","30","  320","  340",,"28.0","42.9",,,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-27","8.28","0.00","0.0","0.0","37","52","27","  170","  170",,"17.0","23.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-28","14.32","0.04","0.0","0.0","53","68","46","  220","  210",,"30.0","38.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-29","5.37","1.02","0.0","0.0","58","63","53","   60","  170",,"18.1","21.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-30","15.88","1.05","0.0","0.0","48","54","36","  330","  320",,"28.0","36.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-03-31","14.32","0.00","0.0","0.0","51","67","43","  320","  320",,"29.1","36.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-01","6.71","0.00","0.0","0.0","55","67","44","   10","  170",,"14.1","16.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-02","3.36","0.00","0.0","0.0","54","69","45","   40","   30",,"12.1","14.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-03","5.14","0.00","0.0","0.0","60","69","53","  100","  110",,"15.0","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-04","8.50","0.06","0.0","0.0","56","63","50","  350","  350",,"16.1","18.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-05","12.75","0.00","0.0","0.0","54","60","46","  330","  340",,"31.1","36.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-06","5.82","0.00","0.0","0.0","50","63","39","  340","  340",,"18.1","23.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-07","6.71","0.38","0.0","0.0","49","54","42","  110","  130",,"18.1","25.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-08","8.72","0.04","0.0","0.0","58","68","51","  290","  320",,"23.0","31.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-09","9.40","0.00","0.0","0.0","57","69","44","  320","  320",,"23.0","31.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-10","10.07","0.00","0.0","0.0","59","72","45","  200","  220",,"23.9","32.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-11","10.29","0.00","0.0","0.0","68","82","60","  340","  330",,"28.0","32.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-12","6.93","0.00","0.0","0.0","67","77","57","  350","  350",,"15.0","18.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-13","10.96","0.00","0.0","0.0","69","85","55","  190","  210",,"23.0","30.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-14","16.33","0.06","0.0","0.0","72","80","65","  200","  190",,"30.0","36.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-15","15.21","1.47","0.0","0.0","65","72","38","  340","  340",,"29.1","42.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-16","13.42","0.00","0.0","0.0","41","51","34","  340","  350",,"30.0","38.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-17","9.17","0.00","0.0","0.0","47","56","39","  120","  100",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-18","3.80","0.00","0.0","0.0","46","57","39","  120","  120",,"12.1","13.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-19","5.82","0.00","0.0","0.0","56","71","47","   20","   20",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-20","9.84","0.00","0.0","0.0","58","64","48","   70","   60",,"16.1","21.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-21","4.70","0.00","0.0","0.0","55","70","43","  190","  190",,"8.9","12.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-22","8.72","0.03","0.0","0.0","61","72","52","  330","  320",,"21.9","31.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2014-04-23","17.22","0.00","0.0","0.0","58","61","49","  330","  330",,"30.0","40.9",,,,,,,,,,,,,,,,,
